journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,has_abstract,has_keywords,n_keywords,keywords_joined,keyword_source,art_kwds_count,source_file
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0093A,APA,2016,Response to Commentaries,Joshua Levy,Journal of the American Psychoanalytic Association,64,1,93-106,10.1177/0003065116632612,COM,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0459A,APA,2016,Book Reviewers,,Journal of the American Psychoanalytic Association,64,2,459,10.1177/0003065116646994,SUP,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0687A,APA,2016,Book Reviewers,,Journal of the American Psychoanalytic Association,64,3,687,10.1177/0003065116654875,SUP,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0822A,APA,2016,"M. Maroun & S. Wagner (2015). Oxytocin and memory of emotional stimuli: Some dance to remember, some dance to forget. Biological Psychiatry 79:203-212.",Sonya Martin,Journal of the American Psychoanalytic Association,64,4,822-825,10.1177/0003065116667292,REV,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.1089A,APA,2016,Book Reviewers,,Journal of the American Psychoanalytic Association,64,5,1089,10.1177/0003065116676779,SUP,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.1090A,APA,2016,Erratum,,Journal of the American Psychoanalytic Association,64,5,1090,10.1177/0003065116674909,ERA,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.1299A,APA,2016,Book Reviewers,,Journal of the American Psychoanalytic Association,64,6,1299,10.1177/0003065116681492,SUP,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0389A,APA,2016,An Exchange with Thomas Nagel: The Mind-Body Problem and Psychoanalysis,,Journal of the American Psychoanalytic Association,64,2,389-403,10.1177/0003065116647053,ART,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0511A,APA,2016,Commentary on Kernberg and Michels,Steven T. Levy,Journal of the American Psychoanalytic Association,64,3,511-515,10.1177/0003065116652903,COM,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0177A,APA,2016,How Much Needs to Change in Analysis? How Do We Get There?,Beth Steinberg,Journal of the American Psychoanalytic Association,64,1,177-192,10.1177/0003065115626002,REP,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0063A,APA,2016,Commentary on Levy and Finnegan,Henry J. Friedman,Journal of the American Psychoanalytic Association,64,1,63-69,10.1177/0003065116628571,COM,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0307A,APA,2016,Outcome Trajectories and Mediation in Psychotherapeutic Treatments of Major Depression,"Günther Klug,  Johannes Zimmermann and  Dorothea Huber",Journal of the American Psychoanalytic Association,64,2,307-343,10.1177/0003065116644742,ART,True,True,5,process-outcome; depression; mediator; introject; alliance,documentInfoXML/artkwds,1,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0427A,APA,2016,"Great River Road: Memoir and Memory. By Madelon Sprengnether. Moorhead, MN: New Rivers Press, 2015, 232 pp., $17.00 paperback.",Ann Lehman Katz,Journal of the American Psychoanalytic Association,64,2,427-430,10.1177/0003065116637074,REV,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0867A,APA,2016,"Myths of Mighty Women: Their Application in Psychoanalytic Psychotherapy. Edited by Arlene Kramer Richards and Lucille Spira. London: Karnac Books, 2015, xxvi + 246 pp., $42.95 paperback.",Nancy Kulish,Journal of the American Psychoanalytic Association,64,4,867-870,10.1177/0003065116667269,REV,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0875A,APA,2016,An Appreciation of the Many Contributions of Leon Hoffman,Rosemary H. Balsam and  Paul Schwaber,Journal of the American Psychoanalytic Association,64,4,875-877,10.1177/0003065116667296,ART,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
japa,Journal of the American Psychoanalytic Association,APA,2016,APA.064.0085A,APA,2016,Commentary on Levy and Finnegan,Lynne Zeavin,Journal of the American Psychoanalytic Association,64,1,85-91,10.1177/0003065115626553,COM,True,False,0,,,0,data\raw_pep_metadata\japa\2016\japa_APA_2016_art_id_APA._AND_year_2016.json
