journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,keyword_order,keyword_raw,keyword_source,art_kwds_count,source_file
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0141A,PPTX,2022,Group Dynamic Interpersonal Therapy (GDIT): Adapting an Individual Interpersonal Therapy to a Group Setting in an NHS IAPT Service: A Pilot Study,Julie Folkes-Skinner and  Letitia Collins,Psychoanalytic Psychotherapy,36,2,141-156,10.1080/02668734.2021.2001685,ART,1,dynamic interpersonal therapy,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0141A,PPTX,2022,Group Dynamic Interpersonal Therapy (GDIT): Adapting an Individual Interpersonal Therapy to a Group Setting in an NHS IAPT Service: A Pilot Study,Julie Folkes-Skinner and  Letitia Collins,Psychoanalytic Psychotherapy,36,2,141-156,10.1080/02668734.2021.2001685,ART,2,group psychotherapy,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0141A,PPTX,2022,Group Dynamic Interpersonal Therapy (GDIT): Adapting an Individual Interpersonal Therapy to a Group Setting in an NHS IAPT Service: A Pilot Study,Julie Folkes-Skinner and  Letitia Collins,Psychoanalytic Psychotherapy,36,2,141-156,10.1080/02668734.2021.2001685,ART,3,depression,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0141A,PPTX,2022,Group Dynamic Interpersonal Therapy (GDIT): Adapting an Individual Interpersonal Therapy to a Group Setting in an NHS IAPT Service: A Pilot Study,Julie Folkes-Skinner and  Letitia Collins,Psychoanalytic Psychotherapy,36,2,141-156,10.1080/02668734.2021.2001685,ART,4,anxiety,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0141A,PPTX,2022,Group Dynamic Interpersonal Therapy (GDIT): Adapting an Individual Interpersonal Therapy to a Group Setting in an NHS IAPT Service: A Pilot Study,Julie Folkes-Skinner and  Letitia Collins,Psychoanalytic Psychotherapy,36,2,141-156,10.1080/02668734.2021.2001685,ART,5,IAPT,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0206A,PPTX,2022,Mentalizing the Modern World,Chloe Campbell and  Elizabeth Allison,Psychoanalytic Psychotherapy,36,3,206-217,10.1080/02668734.2022.2089906,ART,1,mentalizing,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0206A,PPTX,2022,Mentalizing the Modern World,Chloe Campbell and  Elizabeth Allison,Psychoanalytic Psychotherapy,36,3,206-217,10.1080/02668734.2022.2089906,ART,2,epistemic trust,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0206A,PPTX,2022,Mentalizing the Modern World,Chloe Campbell and  Elizabeth Allison,Psychoanalytic Psychotherapy,36,3,206-217,10.1080/02668734.2022.2089906,ART,3,culture,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0218A,PPTX,2022,The Importance of Relationships in Therapeutic Communities: A Systematic Critical Case Study,"Andrew John Howe,  Merryn Jones,  Chris Bowden and  Kevin Lu",Psychoanalytic Psychotherapy,36,3,218-233,10.1080/02668734.2022.2078997,ART,1,therapeutic community,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0218A,PPTX,2022,The Importance of Relationships in Therapeutic Communities: A Systematic Critical Case Study,"Andrew John Howe,  Merryn Jones,  Chris Bowden and  Kevin Lu",Psychoanalytic Psychotherapy,36,3,218-233,10.1080/02668734.2022.2078997,ART,2,personality disorder,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0218A,PPTX,2022,The Importance of Relationships in Therapeutic Communities: A Systematic Critical Case Study,"Andrew John Howe,  Merryn Jones,  Chris Bowden and  Kevin Lu",Psychoanalytic Psychotherapy,36,3,218-233,10.1080/02668734.2022.2078997,ART,3,relationships,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0218A,PPTX,2022,The Importance of Relationships in Therapeutic Communities: A Systematic Critical Case Study,"Andrew John Howe,  Merryn Jones,  Chris Bowden and  Kevin Lu",Psychoanalytic Psychotherapy,36,3,218-233,10.1080/02668734.2022.2078997,ART,4,case study,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,2022,PPTX.036.0234A,PPTX,2022,The Interpersonal Dynamics Consultation in a Therapeutic Community for Borderline Patients: Containing Relationships at the Coal Face,Mattia Beggi and  John Gordon,Psychoanalytic Psychotherapy,36,3,234-255,10.1080/02668734.2022.2048882,ART,1,interpersonal dynamics,documentInfoXML/artkwds,1,data\raw_pep_metadata\psychoanalytic_psychotherapy\2022\psychoanalytic_psychotherapy_nopep_2022_art_id_PPTX._AND_year_2022.json
