journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,keyword_order,keyword_raw,keyword_source,art_kwds_count,source_file
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0549A,IJP,2020,“Bringing the plague”: Groundwork for a transformative outreach of psychoanalysis,Luca Nicoli and  Stefano Tugnoli,International Journal of Psychoanalysis ,101,3,549-571,10.1080/00207578.2020.1726709,ART,1,Outreach,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0549A,IJP,2020,“Bringing the plague”: Groundwork for a transformative outreach of psychoanalysis,Luca Nicoli and  Stefano Tugnoli,International Journal of Psychoanalysis ,101,3,549-571,10.1080/00207578.2020.1726709,ART,2,transformation,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0549A,IJP,2020,“Bringing the plague”: Groundwork for a transformative outreach of psychoanalysis,Luca Nicoli and  Stefano Tugnoli,International Journal of Psychoanalysis ,101,3,549-571,10.1080/00207578.2020.1726709,ART,3,public speaking,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0549A,IJP,2020,“Bringing the plague”: Groundwork for a transformative outreach of psychoanalysis,Luca Nicoli and  Stefano Tugnoli,International Journal of Psychoanalysis ,101,3,549-571,10.1080/00207578.2020.1726709,ART,4,fiction,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0479A,IJP,2020,Driven to re-member: André Green’s use of the negative in the work of Berlinde de Bruyckere,Lesley Marks,International Journal of Psychoanalysis ,101,3,479-495,10.1080/00207578.2019.1683848,ART,1,art,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0479A,IJP,2020,Driven to re-member: André Green’s use of the negative in the work of Berlinde de Bruyckere,Lesley Marks,International Journal of Psychoanalysis ,101,3,479-495,10.1080/00207578.2019.1683848,ART,2,applied psychoanalysis,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0479A,IJP,2020,Driven to re-member: André Green’s use of the negative in the work of Berlinde de Bruyckere,Lesley Marks,International Journal of Psychoanalysis ,101,3,479-495,10.1080/00207578.2019.1683848,ART,3,French psychoanalysis,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0479A,IJP,2020,Driven to re-member: André Green’s use of the negative in the work of Berlinde de Bruyckere,Lesley Marks,International Journal of Psychoanalysis ,101,3,479-495,10.1080/00207578.2019.1683848,ART,4,body,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0479A,IJP,2020,Driven to re-member: André Green’s use of the negative in the work of Berlinde de Bruyckere,Lesley Marks,International Journal of Psychoanalysis ,101,3,479-495,10.1080/00207578.2019.1683848,ART,5,psychic pain,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0685A,IJP,2020,"Multitemporal materialism. History and unconscious memory, between Freud and Benjamin",Leandro Drivet,International Journal of Psychoanalysis ,101,4,685-705,10.1080/00207578.2020.1772074,ART,1,Materialism,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0685A,IJP,2020,"Multitemporal materialism. History and unconscious memory, between Freud and Benjamin",Leandro Drivet,International Journal of Psychoanalysis ,101,4,685-705,10.1080/00207578.2020.1772074,ART,2,temporality,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
ijpa,International Journal of Psychoanalysis,IJP,2020,IJP.101.0685A,IJP,2020,"Multitemporal materialism. History and unconscious memory, between Freud and Benjamin",Leandro Drivet,International Journal of Psychoanalysis ,101,4,685-705,10.1080/00207578.2020.1772074,ART,3,psychoanalisys,documentInfoXML/artkwds,1,data\raw_pep_metadata\probe\ijpa_IJP_2020.json
