journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,has_abstract,has_keywords,n_keywords,keywords_joined,keyword_source,art_kwds_count,source_file
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0135A,PPTX,1999,The Colonial Inheritance in Theory and Practice,Fiona Gardner,Psychoanalytic Psychotherapy,13,2,135-149,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0019A,PPTX,1999,An Integrative Approach to Severe Emotional Disorders,Giovanni Carlo Zapparoli and  Maria Clotilde Gislon,Psychoanalytic Psychotherapy,13,1,19-30,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0003A,PPTX,1999,Understanding Violent Behaviour within the Boundaries of a Locked Ward,Siobhán O'Connor,Psychoanalytic Psychotherapy,13,1,3-17,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0001A,PPTX,1999,Editorial,Jane Milton,Psychoanalytic Psychotherapy,13,1,1-2,,COM,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0069A,PPTX,1999,Family Support Work at the Anna Freud Centre,Mary Donovan,Psychoanalytic Psychotherapy,13,1,69-82,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0105A,PPTX,1999,Editorial,Marilyn Lawrence,Psychoanalytic Psychotherapy,13,2,105-106,,COM,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0273A,PPTX,1999,"A Mind of One's Own: a Kleinian view of self and object. By Robert Caper. Routledge New Library of Psychoanalysis, 32. £17.99. Pp. 165.",Pip Garvey,Psychoanalytic Psychotherapy,13,3,273-275,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0087A,PPTX,1999,"Freud's Models of the Mind: An Introduction By Joseph Sandler, Alex Holder, Christopher Dare and Anna Ursula Dreher. Karnac. Pp. xvi+203. £16.95.",Marie Bridge,Psychoanalytic Psychotherapy,13,1,87-89,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0096A,PPTX,1999,"John Bowlby: His Early Life. A Biographical Journey into the Roots of Attachment Theory. By Suzan Van Dijken. Free Association Books, Pp. vi+214.",Anne Ward,Psychoanalytic Psychotherapy,13,1,96-99,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1999,PPTX.013.0275A,PPTX,1999,Dynamic Psychotherapy Explained. By Patricia Hughes. Abingdon: Radliffe Medical Press. Pp. 162. £16.95.,Siobhan Murphy,Psychoanalytic Psychotherapy,13,3,275-277,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1999\psychoanalytic_psychotherapy_nopep_1999_art_id_PPTX._AND_year_1999.json
