rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
151,importance,1,91,70,8.046,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,importance,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
152,violence,1,91,38,4.368,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,violence,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
153,against,1,90,62,7.126,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,against,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
154,body,1,90,46,5.287,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,body_sexuality,body,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
155,eye,1,90,20,2.299,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,eye,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
156,become,1,89,77,8.851,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,become,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
157,including,1,89,81,9.31,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,including,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
158,implications,1,89,70,8.046,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,implications,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
159,http,1,89,44,5.057,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,http,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
160,theories,1,88,52,5.977,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,theories,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
161,personal,1,88,60,6.897,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,personal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
162,received,1,88,35,4.023,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,received,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
163,dynamics,1,87,58,6.667,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,dynamics,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
164,orcid,1,87,42,4.828,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,orcid,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
165,tavistock,1,86,49,5.632,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,tavistock,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
166,sexual,1,86,37,4.253,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,body_sexuality,sexual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
167,relation,1,86,63,7.241,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,relation,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
168,society,1,85,53,6.092,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,society,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
169,much,1,85,70,8.046,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,much,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
170,psychotherapists,1,85,67,7.701,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,psychotherapists,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
171,results,1,85,68,7.816,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,results,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
172,suicide,1,84,32,3.678,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,suicide,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
173,childhood,1,84,47,5.402,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,childhood,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
174,severe,1,83,54,6.207,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,severe,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
175,mother,1,83,48,5.517,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,development_attachment,mother,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
176,history,1,83,70,8.046,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,history,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
177,karnac,1,83,27,3.103,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,karnac,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
178,together,1,82,65,7.471,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,together,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
179,seen,1,82,67,7.701,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,seen,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
180,loss,1,82,47,5.402,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,loss,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
181,reality,1,81,53,6.092,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,reality,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
182,make,1,81,72,8.276,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,make,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
183,available,1,81,50,5.747,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,available,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
184,members,1,80,53,6.092,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,members,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
185,parents,1,80,34,3.908,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,parents,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
186,primary,1,80,44,5.057,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,primary,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
187,thoughts,1,80,47,5.402,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,thoughts,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
188,describe,1,80,68,7.816,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,describe,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
189,psychotherapist,1,80,53,6.092,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,psychotherapist,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
190,richard,1,80,25,2.874,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,richard,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
191,dementia,1,80,13,1.494,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,dementia,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
192,observation,1,79,27,3.103,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,observation,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
193,capacity,1,79,63,7.241,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,capacity,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
194,now,1,79,59,6.782,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,now,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
195,particularly,1,79,74,8.506,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,particularly,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
196,unit,1,79,44,5.057,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,unit,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
197,order,1,78,72,8.276,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,order,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
198,understand,1,78,69,7.931,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,understand,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
199,national,1,78,61,7.011,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,national,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
200,good,1,77,50,5.747,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,good,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
201,risk,1,77,46,5.287,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,risk,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
202,clinic,1,76,55,6.322,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,clinic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
203,towards,1,76,50,5.747,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,towards,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
204,provide,1,76,71,8.161,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,provide,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
205,intervention,1,76,44,5.057,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,intervention,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
206,state,1,76,53,6.092,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,state,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
207,aim,1,76,63,7.241,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,aim,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
208,explore,1,76,71,8.161,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,explore,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
209,art,1,76,23,2.644,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,art,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
210,dit,1,76,14,1.609,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,dit,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
211,changes,1,74,57,6.552,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,changes,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
212,found,1,74,65,7.471,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,found,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
213,pain,1,74,33,3.793,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,pain,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
214,any,1,74,58,6.667,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,any,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
215,possible,1,73,67,7.701,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,possible,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
216,publications,1,73,28,3.218,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,publications,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
217,attention,1,73,64,7.356,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,attention,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
218,themes,1,73,54,6.207,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,themes,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
219,attempt,1,72,58,6.667,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,attempt,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
220,system,1,72,53,6.092,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,system,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
221,death,1,72,47,5.402,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,death,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
222,functioning,1,72,50,5.747,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,functioning,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
223,difficult,1,72,60,6.897,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,difficult,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
225,individuals,1,71,53,6.092,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,individuals,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
226,freud,1,71,49,5.632,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,freud,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
227,following,1,71,59,6.782,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,following,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
228,settings,1,71,48,5.517,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,settings,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
229,method,1,71,43,4.943,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,method,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
230,think,1,71,48,5.517,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,think,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
231,core,1,70,45,5.172,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,core,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
232,findings,1,70,58,6.667,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,findings,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
233,support,1,70,50,5.747,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,support,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
234,knowledge,1,70,41,4.713,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,knowledge,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
235,michael,1,70,23,2.644,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,michael,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
236,account,1,69,65,7.471,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,account,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
237,behaviour,1,69,37,4.253,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,behaviour,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
238,illustrate,1,69,66,7.586,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,illustrate,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
239,function,1,69,50,5.747,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,function,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
240,current,1,69,56,6.437,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,current,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
241,specific,1,68,55,6.322,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,specific,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
242,given,1,68,66,7.586,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,given,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
243,anne,1,68,21,2.414,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,anne,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
244,jeremy,1,68,21,2.414,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,jeremy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
245,rather,1,67,60,6.897,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,rather,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
246,identification,1,67,48,5.517,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,object_relations,identification,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
247,adult,1,67,50,5.747,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,adult,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
248,exploration,1,67,44,5.057,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,exploration,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
249,others,1,67,60,6.897,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,others,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
250,ward,1,67,27,3.103,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,ward,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
2,mental health,2,247,110,12.644,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,mental health,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
3,personality disorder,2,87,38,4.368,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,personality disorder,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
4,http orcid,2,87,42,4.828,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,http orcid,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
5,orcid org,2,87,42,4.828,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,orcid org,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
6,psychodynamic psychotherapy,2,77,31,3.563,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,psychodynamic psychotherapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
7,road london,2,66,66,7.586,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,road london,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
8,health services,2,65,26,2.989,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,health services,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
9,publications received,2,64,21,2.414,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,publications received,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
10,interpersonal therapy,2,64,17,1.954,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,technique_process,interpersonal therapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
11,dynamic interpersonal,2,62,17,1.954,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,dynamic interpersonal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
13,relationship between,2,58,41,4.713,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,relationship between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
14,health service,2,58,47,5.402,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,health service,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
16,evidence-based psychoanalytic,2,49,11,1.264,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,evidence-based psychoanalytic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
17,public sector,2,47,31,3.563,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,public sector,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
18,london karnac,2,47,19,2.184,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,london karnac,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
19,health care,2,45,23,2.644,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,health care,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
20,national health,2,45,40,4.598,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,national health,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
22,child psychotherapy,2,44,22,2.529,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,development_attachment,child psychotherapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
23,primary care,2,43,16,1.839,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,primary care,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
24,jeremy clarke,2,43,11,1.264,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,jeremy clarke,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
27,personality disorders,2,41,25,2.874,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,personality disorders,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
28,gmail com,2,40,39,4.483,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,gmail com,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
29,forensic psychotherapy,2,39,11,1.264,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,forensic psychotherapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
30,tavistock clinic,2,38,32,3.678,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,tavistock clinic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
31,psychodynamic therapy,2,37,17,1.954,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,technique_process,psychodynamic therapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
32,peter fonagy,2,36,12,1.379,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,peter fonagy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
33,states mind,2,36,23,2.644,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,states mind,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
34,marcus evans,2,36,9,1.034,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,marcus evans,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
35,psychoanalytic thinking,2,36,26,2.989,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,psychoanalytic thinking,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
36,eating disorders,2,36,11,1.264,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,eating disorders,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
37,paperback isbn,2,36,13,1.494,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,paperback isbn,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
38,entry fee,2,36,9,1.034,870,pending,psychoanalytic_psychotherapy_high_frequency_recon,,entry fee,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychotherapy_candidate_queue,2b_recon_audit_terms,,
