rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family
60,like know,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
61,know next,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
62,next favorite,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
63,favorite apa,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
64,journal available,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
65,online service,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
66,service now,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
67,available sign,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
68,interest become,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
69,defense mechanisms,2,49,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,
70,notified e-mail,2,49,49,3.579,1369,pending,psychoanalytic_psychology_high_frequency_recon,
71,e-mail interest,2,49,49,3.579,1369,pending,psychoanalytic_psychology_high_frequency_recon,
72,phd abpp,2,47,45,3.287,1369,pending,psychoanalytic_psychology_high_frequency_recon,
73,covid pandemic,2,47,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,
74,psychoanalytic psychology,2,46,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,
75,therapeutic alliance,2,46,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
76,chicago school,2,46,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
77,diagnostic manual,2,46,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,
78,contemporary psychoanalytic,2,45,29,2.118,1369,pending,psychoanalytic_psychology_high_frequency_recon,
79,street new,2,45,44,3.214,1369,pending,psychoanalytic_psychology_high_frequency_recon,
80,selfobject needs,2,45,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism
81,vittorio lingiardi,2,45,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
82,phd robert,2,44,37,2.703,1369,pending,psychoanalytic_psychology_high_frequency_recon,
83,york university,2,44,35,2.557,1369,pending,psychoanalytic_psychology_high_frequency_recon,
84,long island,2,44,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
85,psychodynamic diagnostic,2,44,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,
86,sexual boundary,2,44,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,body_sexuality
87,clinical psychology,2,42,38,2.776,1369,pending,psychoanalytic_psychology_high_frequency_recon,
88,boundary violations,2,42,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
89,frank lachmann,2,41,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,
90,patient therapist,2,41,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
91,psychotherapy research,2,41,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
92,infant research,2,41,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
93,israel e-mail,2,41,40,2.922,1369,pending,psychoanalytic_psychology_high_frequency_recon,
94,york united,2,41,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,
95,psychoanalytic supervision,2,40,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
96,street suite,2,40,40,2.922,1369,pending,psychoanalytic_psychology_high_frequency_recon,
97,suite new,2,40,40,2.922,1369,pending,psychoanalytic_psychology_high_frequency_recon,
98,francesco gazzillo,2,40,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
99,object representations,2,39,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations
100,relationships between,2,39,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,
101,los angeles,2,39,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,
102,affect regulation,2,39,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,affect_trauma_regulation
103,clinical implications,2,38,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,
104,robert stolorow,2,38,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
105,psychoanalytic theories,2,38,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,
106,sexual abuse,2,38,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,body_sexuality
107,carlo strenger,2,38,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
108,pratyusha tummala-narra,2,38,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,
109,elliot jurist,2,38,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
110,transference countertransference,2,37,28,2.045,1369,pending,psychoanalytic_psychology_high_frequency_recon,transference_countertransference
111,department psychology,2,37,28,2.045,1369,pending,psychoanalytic_psychology_high_frequency_recon,
112,graduate institute,2,37,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
113,west street,2,37,36,2.63,1369,pending,psychoanalytic_psychology_high_frequency_recon,
114,pacifica graduate,2,37,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
115,young adults,2,36,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
116,psychoanalytic institute,2,36,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,
117,morris eagle,2,35,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
118,italy e-mail,2,35,35,2.557,1369,pending,psychoanalytic_psychology_high_frequency_recon,
119,attachment styles,2,35,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
120,department psychiatry,2,34,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,
121,eating disorders,2,34,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,
122,correspondence concerning,2,34,34,2.484,1369,pending,psychoanalytic_psychology_high_frequency_recon,
123,psychotherapy runninghead,2,33,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,
124,nancy mcwilliams,2,33,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
125,island university,2,33,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
126,concerning addressed,2,33,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,
127,org https,2,33,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,
128,alan sugarman,2,32,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
129,requests reprints,2,32,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,
130,reprints sent,2,32,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,
131,doris silverman,2,32,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
132,pathological narcissism,2,32,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism
133,phd john,2,32,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,
134,psychoanalytic literature,2,32,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,
135,psychoanalytic training,2,32,30,2.191,1369,pending,psychoanalytic_psychology_high_frequency_recon,
136,interests include,2,32,30,2.191,1369,pending,psychoanalytic_psychology_high_frequency_recon,
137,relational psychoanalysis,2,32,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,relational_intersubjective
138,avenue suite,2,32,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,
139,peter fonagy,2,32,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
140,relations theory,2,31,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
141,subjective experience,2,31,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,
142,psychoanalytically oriented,2,31,26,1.899,1369,pending,psychoanalytic_psychology_high_frequency_recon,
143,between patient,2,31,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,
144,psychoanalytic therapy,2,31,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
145,patient analyst,2,31,28,2.045,1369,pending,psychoanalytic_psychology_high_frequency_recon,
146,professor psychology,2,31,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,
147,danielle knafo,2,31,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
148,theory practice,2,31,28,2.045,1369,pending,psychoanalytic_psychology_high_frequency_recon,
149,social cognition,2,31,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,culture_social_ethics
150,donna orange,2,31,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
151,personality pathology,2,31,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,
152,jeremy safran,2,31,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,
153,narcissistic personality,2,30,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism
154,between attachment,2,30,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
155,diana diamond,2,30,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
156,faculty member,2,30,26,1.899,1369,pending,psychoanalytic_psychology_high_frequency_recon,
157,san diego,2,30,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
158,international university,2,30,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,
159,online first,2,30,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,
160,attachment anxiety,2,30,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
161,runninghead psychoanalysis,2,29,29,2.118,1369,pending,psychoanalytic_psychology_high_frequency_recon,
162,beatrice beebe,2,29,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
163,phd department,2,28,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,
164,postdoctoral program,2,28,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
165,mental functioning,2,28,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
166,working alliance,2,28,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,
167,marilyn charles,2,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
168,ronald naso,2,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
169,rome italy,2,28,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,
170,members underrepresented,2,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
171,underrepresented groups,2,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
172,transference-focused psychotherapy,2,28,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,transference_countertransference
173,com https,2,28,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
174,mental disorders,2,27,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,
175,clinical material,2,27,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,
176,john rosegrant,2,27,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
177,phd peter,2,27,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,
178,sense self,2,27,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism
179,control-mastery theory,2,27,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
180,relational theory,2,27,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,relational_intersubjective
181,wright institute,2,27,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
182,sign https,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
183,https apa,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
184,org portal,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
185,portal alerts,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
186,alerts notified,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
187,psychological association,2,26,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
188,psychotherapy psychoanalysis,2,26,26,1.899,1369,pending,psychoanalytic_psychology_high_frequency_recon,
189,thinking about,2,26,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,
190,training supervising,2,26,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,
191,supervising analyst,2,26,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,
192,practice new,2,26,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,
193,potential space,2,26,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
194,psychological testing,2,26,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
195,university san,2,26,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
196,personality functioning,2,26,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
197,runninghead psychoanalytic,2,25,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,
198,construct validity,2,25,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,
199,clinical vignettes,2,25,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,
200,relation between,2,25,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
201,medical center,2,25,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,
202,analyst patient,2,25,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,
203,associate professor,2,25,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
204,children adolescents,2,25,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
205,university brooklyn,2,25,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
206,psychodynamic treatment,2,25,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
207,african american,2,25,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,
208,roy schafer,2,25,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
209,jon mills,2,25,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
210,stijn vanheule,2,25,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
211,california institute,2,25,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
212,institute integral,2,25,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
213,attitudes toward,2,24,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
214,phd frank,2,24,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
215,analytic treatment,2,24,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
216,psychoanalytic technique,2,24,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
217,clinical work,2,24,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,
218,east street,2,24,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,
219,institute psychoanalysis,2,24,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,
220,wilma bucci,2,24,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
221,analytic work,2,24,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
222,paul wachtel,2,24,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
223,self object,2,23,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations
224,distinction between,2,23,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
225,american psychological,2,23,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,
226,columbia university,2,23,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,
227,doctoral dissertations,2,23,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
228,contemporary psychoanalysis,2,23,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,
229,graduate school,2,23,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,
230,ryan lamothe,2,23,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
231,phd psyd,2,23,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,
232,psychodynamic doctoral,2,23,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
233,sign http,2,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
234,http notify,2,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
235,notify apa,2,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
236,org notified,2,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
237,sheldon bach,2,23,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
238,differences between,2,22,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,
239,theory research,2,22,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,
240,psychoanalytic practice,2,22,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,
241,early childhood,2,22,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,
242,training analysis,2,22,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
243,associations between,2,22,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,
244,association between,2,22,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,
245,massachusetts school,2,22,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
246,kevin meehan,2,22,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
247,attachment security,2,22,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
248,attachment representations,2,22,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
249,international san,2,22,1,0.073,1369,pending,psychoanalytic_psychology_high_frequency_recon,
250,treatment process,2,21,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
1,e-mail notification latest,3,150,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
2,notification latest online,3,150,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
3,new york e-mail,3,132,131,9.569,1369,pending,psychoanalytic_psychology_high_frequency_recon,
4,https orcid org,3,124,74,5.405,1369,pending,psychoanalytic_psychology_high_frequency_recon,
5,school professional psychology,3,89,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
6,university new york,3,69,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
7,united states email,3,68,66,4.821,1369,pending,psychoanalytic_psychology_high_frequency_recon,
8,new york new,3,64,54,3.944,1369,pending,psychoanalytic_psychology_high_frequency_recon,
9,york new york,3,64,54,3.944,1369,pending,psychoanalytic_psychology_high_frequency_recon,
10,city university new,3,58,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
11,borderline personality disorder,3,53,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
12,new york city,3,52,41,2.995,1369,pending,psychoanalytic_psychology_high_frequency_recon,
13,latest online e-mail,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
14,online e-mail notification,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
15,latest online runninghead,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
16,online runninghead e-mail,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
17,runninghead e-mail notification,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
18,latest online like,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
19,online like know,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
20,like know next,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
21,know next favorite,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
22,next favorite apa,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
23,favorite apa journal,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
24,apa journal available,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
25,journal available online,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
26,available online service,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
27,online service now,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
28,service now available,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
29,now available sign,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
30,interest become available,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,
31,notified e-mail interest,3,49,49,3.579,1369,pending,psychoanalytic_psychology_high_frequency_recon,
32,e-mail interest become,3,49,49,3.579,1369,pending,psychoanalytic_psychology_high_frequency_recon,
33,chicago school professional,3,46,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
34,street new york,3,43,42,3.068,1369,pending,psychoanalytic_psychology_high_frequency_recon,
35,psychodynamic diagnostic manual,3,43,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,
36,new york united,3,41,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,
37,york united states,3,41,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,
38,new york university,3,37,34,2.484,1369,pending,psychoanalytic_psychology_high_frequency_recon,
39,suite new york,3,37,37,2.703,1369,pending,psychoanalytic_psychology_high_frequency_recon,
40,pacifica graduate institute,3,34,3,0.219,1369,pending,psychoanalytic_psychology_high_frequency_recon,
41,sexual boundary violations,3,34,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,body_sexuality
42,correspondence concerning addressed,3,33,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,
43,org https orcid,3,33,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,
44,requests reprints sent,3,32,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,
45,long island university,3,32,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
46,orcid org https,3,32,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,
47,object relations theory,3,31,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations
48,alliant international university,3,30,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,
49,members underrepresented groups,3,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
50,com https orcid,3,28,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
51,available sign https,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
52,sign https apa,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
53,https apa org,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
54,apa org portal,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
55,org portal alerts,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
56,portal alerts notified,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
57,alerts notified e-mail,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,
58,training supervising analyst,3,25,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
59,west street new,3,25,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,
60,california institute integral,3,25,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
61,practice new york,3,24,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
62,island university brooklyn,3,24,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
63,international university san,3,24,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,
64,american psychological association,3,23,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,
65,available sign http,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
66,sign http notify,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
67,http notify apa,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
68,notify apa org,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
69,apa org notified,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,
70,psychodynamic doctoral dissertations,3,22,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
71,massachusetts school professional,3,22,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
72,org notified e-mail,3,22,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,
73,alliant international san,3,22,1,0.073,1369,pending,psychoanalytic_psychology_high_frequency_recon,
74,gmail com https,3,22,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,
75,doctoral dissertations completed,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
76,underrepresented groups reviewers,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
77,groups reviewers journal,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
78,reviewers journal manuscripts,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
79,journal manuscripts wanted,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
80,diagnostic manual pdm,3,21,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,
81,phd sidney blatt,3,20,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
82,psychoanalytic theory practice,3,20,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
83,avenue new york,3,20,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,
84,diagnostic statistical manual,3,19,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
85,statistical manual mental,3,19,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
86,street suite new,3,19,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,
87,manual mental disorders,3,18,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,
88,posttraumatic stress disorder,3,18,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
89,austen riggs center,3,18,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,
90,electronic mail sent,3,18,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
91,rome italy e-mail,3,18,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,
92,west end avenue,3,17,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,
93,private practice new,3,17,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,
94,state university new,3,17,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
95,multiple personality disorder,3,17,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
96,via degli apuli,3,17,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,
97,robert bornstein phd,3,16,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,
98,sidney blatt phd,3,16,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,
99,program psychotherapy psychoanalysis,3,16,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,
100,university san diego,3,16,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,
101,online first publication,3,16,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
102,francesco gazzillo phd,3,16,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
103,international san francisco,3,16,1,0.073,1369,pending,psychoanalytic_psychology_high_frequency_recon,
104,between patient therapist,3,15,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
105,phd department psychology,3,15,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
