rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base
74,psychoanalytic psychology,2,46,32,2.337,1369
75,therapeutic alliance,2,46,17,1.242,1369
76,chicago school,2,46,4,0.292,1369
77,diagnostic manual,2,46,22,1.607,1369
78,contemporary psychoanalytic,2,45,29,2.118,1369
79,street new,2,45,44,3.214,1369
80,selfobject needs,2,45,11,0.804,1369
81,vittorio lingiardi,2,45,15,1.096,1369
82,phd robert,2,44,37,2.703,1369
83,york university,2,44,35,2.557,1369
84,long island,2,44,12,0.877,1369
85,psychodynamic diagnostic,2,44,21,1.534,1369
86,sexual boundary,2,44,10,0.73,1369
87,clinical psychology,2,42,38,2.776,1369
88,boundary violations,2,42,12,0.877,1369
89,frank lachmann,2,41,14,1.023,1369
90,patient therapist,2,41,27,1.972,1369
91,psychotherapy research,2,41,23,1.68,1369
92,infant research,2,41,18,1.315,1369
93,israel e-mail,2,41,40,2.922,1369
94,york united,2,41,32,2.337,1369
95,psychoanalytic supervision,2,40,9,0.657,1369
96,street suite,2,40,40,2.922,1369
97,suite new,2,40,40,2.922,1369
98,francesco gazzillo,2,40,15,1.096,1369
99,object representations,2,39,19,1.388,1369
100,relationships between,2,39,24,1.753,1369
101,los angeles,2,39,25,1.826,1369
102,affect regulation,2,39,23,1.68,1369
103,clinical implications,2,38,33,2.411,1369
104,robert stolorow,2,38,12,0.877,1369
105,psychoanalytic theories,2,38,31,2.264,1369
106,sexual abuse,2,38,16,1.169,1369
107,carlo strenger,2,38,12,0.877,1369
108,pratyusha tummala-narra,2,38,11,0.804,1369
109,elliot jurist,2,38,12,0.877,1369
110,transference countertransference,2,37,28,2.045,1369
111,department psychology,2,37,28,2.045,1369
112,graduate institute,2,37,6,0.438,1369
113,west street,2,37,36,2.63,1369
114,pacifica graduate,2,37,4,0.292,1369
115,young adults,2,36,15,1.096,1369
116,psychoanalytic institute,2,36,32,2.337,1369
117,morris eagle,2,35,10,0.73,1369
118,italy e-mail,2,35,35,2.557,1369
119,attachment styles,2,35,16,1.169,1369
120,department psychiatry,2,34,31,2.264,1369
121,eating disorders,2,34,13,0.95,1369
122,correspondence concerning,2,34,34,2.484,1369
123,psychotherapy runninghead,2,33,33,2.411,1369
124,nancy mcwilliams,2,33,10,0.73,1369
125,island university,2,33,6,0.438,1369
126,concerning addressed,2,33,33,2.411,1369
127,org https,2,33,21,1.534,1369
128,alan sugarman,2,32,10,0.73,1369
129,requests reprints,2,32,32,2.337,1369
130,reprints sent,2,32,32,2.337,1369
131,doris silverman,2,32,10,0.73,1369
132,pathological narcissism,2,32,12,0.877,1369
133,phd john,2,32,25,1.826,1369
134,psychoanalytic literature,2,32,31,2.264,1369
135,psychoanalytic training,2,32,30,2.191,1369
136,interests include,2,32,30,2.191,1369
137,relational psychoanalysis,2,32,14,1.023,1369
138,avenue suite,2,32,32,2.337,1369
139,peter fonagy,2,32,12,0.877,1369
140,relations theory,2,31,18,1.315,1369
141,subjective experience,2,31,20,1.461,1369
142,psychoanalytically oriented,2,31,26,1.899,1369
143,between patient,2,31,24,1.753,1369
144,psychoanalytic therapy,2,31,22,1.607,1369
145,patient analyst,2,31,28,2.045,1369
146,professor psychology,2,31,31,2.264,1369
147,danielle knafo,2,31,9,0.657,1369
148,theory practice,2,31,28,2.045,1369
149,social cognition,2,31,19,1.388,1369
150,donna orange,2,31,9,0.657,1369
151,personality pathology,2,31,16,1.169,1369
152,jeremy safran,2,31,11,0.804,1369
153,narcissistic personality,2,30,18,1.315,1369
154,between attachment,2,30,13,0.95,1369
155,diana diamond,2,30,12,0.877,1369
156,faculty member,2,30,26,1.899,1369
157,san diego,2,30,8,0.584,1369
158,international university,2,30,2,0.146,1369
159,online first,2,30,14,1.023,1369
160,attachment anxiety,2,30,13,0.95,1369
161,runninghead psychoanalysis,2,29,29,2.118,1369
162,beatrice beebe,2,29,10,0.73,1369
163,phd department,2,28,19,1.388,1369
164,postdoctoral program,2,28,27,1.972,1369
165,mental functioning,2,28,18,1.315,1369
166,working alliance,2,28,14,1.023,1369
167,marilyn charles,2,28,7,0.511,1369
168,ronald naso,2,28,7,0.511,1369
169,rome italy,2,28,25,1.826,1369
170,members underrepresented,2,28,7,0.511,1369
171,underrepresented groups,2,28,7,0.511,1369
172,transference-focused psychotherapy,2,28,9,0.657,1369
173,com https,2,28,27,1.972,1369
174,mental disorders,2,27,22,1.607,1369
175,clinical material,2,27,25,1.826,1369
176,john rosegrant,2,27,7,0.511,1369
177,phd peter,2,27,22,1.607,1369
178,sense self,2,27,23,1.68,1369
