rank_within_group,journal_key,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
71,japa,harvard,terms_unigram,2924,9240,90,128,3.078,1.3853,1.6927,2.225,7.635505,harvard,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,harvard,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
72,japa,female,terms_unigram,2924,9240,151,337,5.1642,3.6472,1.517,1.4182,7.621089,female,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,female,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
73,japa,cognitive,terms_unigram,2924,9240,116,219,3.9672,2.3701,1.597,1.6768,7.605375,cognitive,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,cognitive,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
75,japa,phase,terms_unigram,2924,9240,149,333,5.0958,3.6039,1.4919,1.4162,7.475182,phase,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,phase,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
76,japa,science,terms_unigram,2924,9240,165,390,5.643,4.2208,1.4222,1.339,7.270144,science,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,science,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
77,japa,annual,terms_unigram,2924,9240,76,86,2.5992,0.9307,1.6684,2.7941,7.247393,annual,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,annual,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
78,japa,effort,terms_unigram,2924,9240,116,227,3.9672,2.4567,1.5105,1.6178,7.193065,effort,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,effort,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
79,japa,functions,terms_unigram,2924,9240,187,469,6.3953,5.0758,1.3196,1.2617,6.909963,functions,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,functions,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
81,japa,defensive,terms_unigram,2924,9240,156,369,5.3352,3.9935,1.3417,1.3381,6.783716,defensive,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,defensive,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
82,japa,influence,terms_unigram,2924,9240,213,559,7.2845,6.0498,1.2348,1.2056,6.625683,influence,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,influence,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
83,japa,steven,terms_unigram,2924,9240,86,137,2.9412,1.4827,1.4585,1.9875,6.513493,steven,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,steven,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
84,japa,cambridge,terms_unigram,2924,9240,98,179,3.3516,1.9372,1.4143,1.7337,6.499079,cambridge,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,cambridge,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
85,japa,increasingly,terms_unigram,2924,9240,103,198,3.5226,2.1429,1.3797,1.6473,6.407934,increasingly,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,increasingly,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
86,japa,june,terms_unigram,2924,9240,74,97,2.5308,1.0498,1.481,2.414,6.394184,june,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,june,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
87,japa,stanley,terms_unigram,2924,9240,57,35,1.9494,0.3788,1.5706,5.1172,6.377318,stanley,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,stanley,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
88,japa,yale,terms_unigram,2924,9240,60,48,2.052,0.5195,1.5325,3.941,6.299927,yale,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,yale,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
89,japa,contributions,terms_unigram,2924,9240,185,474,6.3269,5.1299,1.1971,1.2351,6.255633,contributions,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,contributions,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
90,japa,today,terms_unigram,2924,9240,134,308,4.5828,3.3333,1.2494,1.3774,6.128797,today,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,today,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
91,japa,analyst's,terms_unigram,2924,9240,276,772,9.4391,8.355,1.0841,1.1308,6.097257,analyst's,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,analyst's,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
93,japa,conflict,terms_unigram,2924,9240,224,604,7.6607,6.5368,1.1239,1.1733,6.087384,conflict,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,conflict,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
94,japa,henry,terms_unigram,2924,9240,63,65,2.1546,0.7035,1.4511,3.0628,6.035037,henry,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,henry,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
96,japa,outcome,terms_unigram,2924,9240,125,280,4.275,3.0303,1.2447,1.4135,6.01954,outcome,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,outcome,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
97,japa,chair,terms_unigram,2924,9240,87,151,2.9754,1.6342,1.3412,1.8247,6.004901,chair,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,chair,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
98,japa,april,terms_unigram,2924,9240,73,103,2.4966,1.1147,1.3819,2.2436,5.947621,april,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,april,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
99,japa,organization,terms_unigram,2924,9240,148,359,5.0616,3.8853,1.1763,1.305,5.886033,organization,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,organization,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
100,japa,survey,terms_unigram,2924,9240,72,101,2.4624,1.0931,1.3693,2.2567,5.874955,survey,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,survey,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
2,psychoanalytic_dialogues,relational,terms_unigram,1578,10586,546,332,34.6008,3.1362,31.4645,11.0202,198.366599,relational,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,relational,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
4,psychoanalytic_dialogues,private,terms_unigram,1578,10586,451,260,28.5805,2.4561,26.1244,11.6209,159.716325,private,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,private,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
6,psychoanalytic_dialogues,addressed,terms_unigram,1578,10586,396,224,25.0951,2.116,22.9791,11.8418,137.5052,addressed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,addressed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
7,psychoanalytic_dialogues,correspondence,terms_unigram,1578,10586,383,130,24.2712,1.228,23.0432,19.7036,137.121801,correspondence,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,correspondence,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
9,psychoanalytic_dialogues,dialogues,terms_unigram,1578,10586,357,28,22.6236,0.2645,22.3591,84.105,131.483271,dialogues,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,dialogues,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
10,psychoanalytic_dialogues,postdoctoral,terms_unigram,1578,10586,338,68,21.4195,0.6424,20.7772,33.1329,121.04774,postdoctoral,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,postdoctoral,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
11,psychoanalytic_dialogues,training,terms_unigram,1578,10586,446,1042,28.2636,9.8432,18.4204,2.8717,112.411788,training,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,training,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
13,psychoanalytic_dialogues,psychology,terms_unigram,1578,10586,445,1171,28.2003,11.0618,17.1385,2.5497,104.550156,psychology,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychology,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
14,psychoanalytic_dialogues,supervising,terms_unigram,1578,10586,329,330,20.8492,3.1173,17.7319,6.6846,102.828649,supervising,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,supervising,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
16,psychoanalytic_dialogues,editor,terms_unigram,1578,10586,261,181,16.5399,1.7098,14.8301,9.6602,82.579209,editor,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,editor,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
17,psychoanalytic_dialogues,associate,terms_unigram,1578,10586,252,211,15.9696,1.9932,13.9764,8.0046,77.336772,associate,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,associate,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
18,psychoanalytic_dialogues,supervisor,terms_unigram,1578,10586,230,125,14.5754,1.1808,13.3946,12.3145,72.899047,supervisor,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,supervisor,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
19,psychoanalytic_dialogues,trauma,terms_unigram,1578,10586,290,594,18.3777,5.6112,12.7665,3.2763,72.428531,trauma,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,trauma,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
23,psychoanalytic_dialogues,self,terms_unigram,1578,10586,319,1008,20.2155,9.522,10.6935,2.1242,61.683266,self,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,self,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
24,psychoanalytic_dialogues,international,terms_unigram,1578,10586,247,513,15.6527,4.846,10.8067,3.2317,59.581981,international,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,international,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
26,psychoanalytic_dialogues,board,terms_unigram,1578,10586,190,124,12.0406,1.1714,10.8692,10.2593,57.088007,board,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,board,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
27,psychoanalytic_dialogues,gender,terms_unigram,1578,10586,203,237,12.8644,2.2388,10.6256,5.745,56.508106,gender,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,gender,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
28,psychoanalytic_dialogues,white,terms_unigram,1578,10586,196,187,12.4208,1.7665,10.6543,7.0267,56.288847,white,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,white,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
30,psychoanalytic_dialogues,social,terms_unigram,1578,10586,283,874,17.9341,8.2562,9.6779,2.1736,54.670244,social,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,social,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
32,psychoanalytic_dialogues,personal,terms_unigram,1578,10586,260,718,16.4766,6.7825,9.694,2.4309,53.942514,personal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,personal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
33,psychoanalytic_dialogues,mitchell,terms_unigram,1578,10586,170,60,10.7731,0.5668,10.2063,18.8956,52.477588,mitchell,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,mitchell,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
35,psychoanalytic_dialogues,subjectivity,terms_unigram,1578,10586,177,185,11.2167,1.7476,9.4691,6.4157,49.067028,subjectivity,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,subjectivity,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
36,psychoanalytic_dialogues,nyu,terms_unigram,1578,10586,159,68,10.076,0.6424,9.4337,15.6121,47.877605,nyu,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,nyu,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
37,psychoanalytic_dialogues,psychoanalyst,terms_unigram,1578,10586,199,389,12.6109,3.6747,8.9362,3.4342,47.34701,psychoanalyst,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychoanalyst,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
38,psychoanalytic_dialogues,commentary,terms_unigram,1578,10586,153,70,9.6958,0.6613,9.0346,14.5986,45.506685,commentary,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,commentary,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
39,psychoanalytic_dialogues,press,terms_unigram,1578,10586,165,174,10.4563,1.6437,8.8126,6.3591,45.04987,press,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,press,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
40,psychoanalytic_dialogues,northern,terms_unigram,1578,10586,149,52,9.4423,0.4912,8.9511,19.0929,44.850784,northern,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,northern,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
41,psychoanalytic_dialogues,journal,terms_unigram,1578,10586,194,438,12.294,4.1375,8.1565,2.974,43.009236,journal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,journal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
47,psychoanalytic_dialogues,director,terms_unigram,1578,10586,153,193,9.6958,1.8232,7.8727,5.3189,39.654189,director,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,director,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
48,psychoanalytic_dialogues,psychologist,terms_unigram,1578,10586,138,87,8.7452,0.8218,7.9234,10.6129,39.097845,psychologist,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychologist,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
49,psychoanalytic_dialogues,psy,terms_unigram,1578,10586,130,27,8.2383,0.2551,7.9832,31.8177,38.919785,psy,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psy,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
50,psychoanalytic_dialogues,american,terms_unigram,1578,10586,227,764,14.3853,7.2171,7.1682,1.9952,38.918737,american,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,american,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
51,psychoanalytic_dialogues,president,terms_unigram,1578,10586,140,122,8.872,1.1525,7.7195,7.6901,38.202072,president,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,president,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
53,psychoanalytic_dialogues,published,terms_unigram,1578,10586,193,577,12.2307,5.4506,6.7801,2.2466,35.716482,published,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,published,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
54,psychoanalytic_dialogues,national,terms_unigram,1578,10586,140,177,8.872,1.672,7.2,5.3072,35.630924,national,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,national,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
55,psychoanalytic_dialogues,routledge,terms_unigram,1578,10586,126,70,7.9848,0.6613,7.3235,12.0307,35.476599,routledge,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,routledge,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
56,psychoanalytic_dialogues,intersubjective,terms_unigram,1578,10586,139,186,8.8086,1.757,7.0516,5.0152,34.846391,intersubjective,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,intersubjective,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
57,psychoanalytic_dialogues,founding,terms_unigram,1578,10586,121,54,7.6679,0.5101,7.1578,14.9476,34.386349,founding,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,founding,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
59,psychoanalytic_dialogues,editorial,terms_unigram,1578,10586,124,106,7.858,1.0013,6.8567,7.8381,33.106423,editorial,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,editorial,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
62,psychoanalytic_dialogues,massachusetts,terms_unigram,1578,10586,122,129,7.7313,1.2186,6.5127,6.3425,31.340385,massachusetts,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,massachusetts,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
63,psychoanalytic_dialogues,sexuality,terms_unigram,1578,10586,157,423,9.9493,3.9958,5.9535,2.4935,30.139954,sexuality,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,sexuality,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
64,psychoanalytic_dialogues,dissociation,terms_unigram,1578,10586,116,119,7.3511,1.1241,6.227,6.5366,29.653824,dissociation,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,dissociation,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
65,psychoanalytic_dialogues,political,terms_unigram,1578,10586,131,237,8.3016,2.2388,6.0628,3.7124,29.603655,political,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,political,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
66,psychoanalytic_dialogues,graduate,terms_unigram,1578,10586,110,100,6.9708,0.9446,6.0262,7.372,28.380596,graduate,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,graduate,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
67,psychoanalytic_dialogues,response,terms_unigram,1578,10586,157,477,9.9493,4.506,5.4434,2.2116,27.557485,response,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,response,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
68,psychoanalytic_dialogues,race,terms_unigram,1578,10586,103,65,6.5272,0.614,5.9132,10.5947,27.463357,race,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,race,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
69,psychoanalytic_dialogues,aol,terms_unigram,1578,10586,138,341,8.7452,3.2212,5.524,2.7193,27.258091,aol,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,aol,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
70,psychoanalytic_dialogues,alanson,terms_unigram,1578,10586,97,25,6.147,0.2362,5.9109,25.6363,27.101104,alanson,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,alanson,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
71,psychoanalytic_dialogues,therapeutic,terms_unigram,1578,10586,268,1288,16.9835,12.167,4.8165,1.3972,26.946986,therapeutic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,therapeutic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
72,psychoanalytic_dialogues,culture,terms_unigram,1578,10586,136,338,8.6185,3.1929,5.4256,2.7037,26.693889,culture,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,culture,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
73,psychoanalytic_dialogues,cultural,terms_unigram,1578,10586,140,371,8.872,3.5046,5.3674,2.5358,26.561781,cultural,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,cultural,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
74,psychoanalytic_dialogues,adjunct,terms_unigram,1578,10586,98,47,6.2104,0.444,5.7664,13.9038,26.497346,adjunct,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,adjunct,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
76,psychoanalytic_dialogues,space,terms_unigram,1578,10586,139,404,8.8086,3.8164,4.9923,2.3123,24.66995,space,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,space,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
77,psychoanalytic_dialogues,net,terms_unigram,1578,10586,135,377,8.5551,3.5613,4.9938,2.4067,24.532942,net,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,net,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
81,psychoanalytic_dialogues,analyst's,terms_unigram,1578,10586,198,850,12.5475,8.0295,4.5181,1.5649,23.915446,analyst's,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,analyst's,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
83,psychoanalytic_dialogues,dialogue,terms_unigram,1578,10586,118,276,7.4778,2.6072,4.8706,2.8735,23.277213,dialogue,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,dialogue,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
84,psychoanalytic_dialogues,medical,terms_unigram,1578,10586,163,614,10.3295,5.8001,4.5294,1.784,23.099425,medical,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,medical,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
85,psychoanalytic_dialogues,mutual,terms_unigram,1578,10586,109,212,6.9075,2.0026,4.9048,3.455,23.05507,mutual,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,mutual,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
86,psychoanalytic_dialogues,teaches,terms_unigram,1578,10586,83,24,5.2598,0.2267,5.0331,22.8513,22.30078,teaches,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,teaches,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
87,psychoanalytic_dialogues,writing,terms_unigram,1578,10586,126,381,7.9848,3.5991,4.3857,2.2232,21.24514,writing,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,writing,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
88,psychoanalytic_dialogues,psychiatry,terms_unigram,1578,10586,182,799,11.5336,7.5477,3.9859,1.5305,20.764399,psychiatry,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychiatry,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
89,psychoanalytic_dialogues,essay,terms_unigram,1578,10586,116,324,7.3511,3.0606,4.2904,2.4071,20.43178,essay,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,essay,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
91,psychoanalytic_dialogues,living,terms_unigram,1578,10586,107,262,6.7807,2.475,4.3058,2.7458,20.160172,living,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,living,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
93,psychoanalytic_dialogues,explore,terms_unigram,1578,10586,117,361,7.4144,3.4102,4.0043,2.1793,19.103178,explore,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,explore,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
94,psychoanalytic_dialogues,collective,terms_unigram,1578,10586,83,108,5.2598,1.0202,4.2396,5.16,18.784923,collective,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,collective,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
95,psychoanalytic_dialogues,serves,terms_unigram,1578,10586,91,176,5.7668,1.6626,4.1042,3.4759,18.558416,serves,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,serves,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
97,psychoanalytic_dialogues,recognition,terms_unigram,1578,10586,109,318,6.9075,3.004,3.9035,2.3051,18.348374,recognition,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,recognition,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
99,psychoanalytic_dialogues,iarpp,terms_unigram,1578,10586,67,0,4.2459,0.0,4.2459,905.1583,17.915527,iarpp,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,iarpp,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
100,psychoanalytic_dialogues,aron,terms_unigram,1578,10586,68,13,4.3093,0.1228,4.1864,34.021,17.725869,aron,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,aron,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
2,psychoanalytic_psychology,psychology,terms_unigram,1369,10795,274,1342,20.0146,12.4317,7.5829,1.6113,42.59157,psychology,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychology,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
3,psychoanalytic_psychology,implications,terms_unigram,1369,10795,188,643,13.7327,5.9565,7.7762,2.3084,40.760822,implications,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,implications,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
4,psychoanalytic_psychology,psychodynamic,terms_unigram,1369,10795,141,346,10.2995,3.2052,7.0943,3.2181,35.158129,psychodynamic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychodynamic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
6,psychoanalytic_psychology,attachment,terms_unigram,1369,10795,130,293,9.496,2.7142,6.7818,3.5038,33.062432,attachment,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,attachment,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
11,psychoanalytic_psychology,interpersonal,terms_unigram,1369,10795,128,363,9.3499,3.3627,5.9872,2.7857,29.096778,interpersonal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,interpersonal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
13,psychoanalytic_psychology,therapeutic,terms_unigram,1369,10795,238,1318,17.385,12.2094,5.1756,1.4254,28.343965,therapeutic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,therapeutic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
14,psychoanalytic_psychology,personality,terms_unigram,1369,10795,177,855,12.9291,7.9203,5.0088,1.635,25.954579,personality,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,personality,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
15,psychoanalytic_psychology,behavior,terms_unigram,1369,10795,109,297,7.962,2.7513,5.2107,2.9005,24.492992,behavior,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,behavior,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
16,psychoanalytic_psychology,self,terms_unigram,1369,10795,204,1123,14.9014,10.403,4.4984,1.4344,23.945153,self,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,self,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
17,psychoanalytic_psychology,disorder,terms_unigram,1369,10795,109,324,7.962,3.0014,4.9606,2.6591,23.317328,disorder,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,disorder,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
18,psychoanalytic_psychology,online,terms_unigram,1369,10795,80,62,5.8437,0.5743,5.2693,10.1498,23.155854,online,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,online,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
19,psychoanalytic_psychology,united,terms_unigram,1369,10795,98,243,7.1585,2.251,4.9075,3.1877,22.550402,united,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,united,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
21,psychoanalytic_psychology,apa,terms_unigram,1369,10795,72,28,5.2593,0.2594,4.9999,20.0464,21.452014,apa,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,apa,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
22,psychoanalytic_psychology,psychological,terms_unigram,1369,10795,202,1158,14.7553,10.7272,4.0281,1.3774,21.402164,psychological,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychological,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
