journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,has_abstract,has_keywords,n_keywords,keywords_joined,keyword_source,art_kwds_count,source_file
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0175A,PPTX,1988,"Clinical Infant Reports. Series of the National Centre for Clinical Infant Programs. Number 3. Infants in Multirisk Families. Case Studies in Preventive Intervention. Edited by Stanley I. Greenspan. Maddison, Conn: Int. Univ. Press. $40.00.",Robin Anderson,Psychoanalytic Psychotherapy,3,2,175-176,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0183A,PPTX,1988,"The Shoemaker, The Anatomy of a Psychotic by Flora Rheta Schreiber. Penguin.",Bernard Roberts,Psychoanalytic Psychotherapy,3,2,183-185,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0189A,PPTX,1988,Editorial,,Psychoanalytic Psychotherapy,3,3,189-190,,COM,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0235A,PPTX,1988,An Adopted Child in Analysis,Iain Dresser,Psychoanalytic Psychotherapy,3,3,235-246,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0278A,PPTX,1988,Images of Art Therapy: New Developments in Theory and Practice by Tessa Dalley et al. Pp. 221. Tavistock. £29.50 hardback; £14.95 paperback.,Alison Cookson,Psychoanalytic Psychotherapy,3,3,278-280,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0280A,PPTX,1988,The Politics of Mental Handicap by Joanna Ryan and Frank Thomas Revised edition. London: Free Association Books. Pp. 189. £5.95. paperback.,Gregory O'brien,Psychoanalytic Psychotherapy,3,3,280-281,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0161A,PPTX,1988,“Doing the Splits”: Psychotherapy in a Residential Institution for Psychotic Children,Adrian Sutton,Psychoanalytic Psychotherapy,3,2,161-174,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0181A,PPTX,1988,Forty-Two Lives in Treatment: A Study of Psychoanalysis and Psychotherapy by Robert S. Wallerstein. Pp 784. £39. Guilford.,Michael Parsons,Psychoanalytic Psychotherapy,3,2,181-183,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0191A,PPTX,1988,The Concept of Mourning and its Roots in Infancy,Victoria Hamilton,Psychoanalytic Psychotherapy,3,3,191-209,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1988,PPTX.003.0113A,PPTX,1988,Are Incest Victims Hated?,Brendan MaCcarthy,Psychoanalytic Psychotherapy,3,2,113-120,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy\1988\psychoanalytic_psychotherapy_nopep_1988_art_id_PPTX._AND_year_1988.json
