rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base
170,others,1,308,247,8.447,2924
171,richard,1,308,91,3.112,2924
172,society,1,307,234,8.003,2924
173,suite,1,307,296,10.123,2924
174,implications,1,306,203,6.943,2924
175,children,1,305,168,5.746,2924
176,much,1,304,257,8.789,2924
177,among,1,304,262,8.96,2924
178,working,1,304,192,6.566,2924
179,email,1,304,270,9.234,2924
180,school,1,303,263,8.995,2924
181,contemporary,1,302,212,7.25,2924
182,scientific,1,302,183,6.259,2924
183,emotional,1,300,206,7.045,2924
184,science,1,300,165,5.643,2924
185,drive,1,299,212,7.25,2924
186,functioning,1,299,188,6.43,2924
187,here,1,298,263,8.995,2924
188,specific,1,297,245,8.379,2924
189,rather,1,297,251,8.584,2924
190,general,1,296,232,7.934,2924
191,affect,1,296,155,5.301,2924
192,west,1,295,276,9.439,2924
193,course,1,294,249,8.516,2924
194,personal,1,294,208,7.114,2924
195,question,1,293,225,7.695,2924
196,phase,1,290,149,5.096,2924
197,related,1,288,247,8.447,2924
198,individual,1,287,229,7.832,2924
199,oedipal,1,287,157,5.369,2924
200,empirical,1,287,151,5.164,2924
201,identification,1,286,162,5.54,2924
202,problem,1,286,195,6.669,2924
203,gmail,1,285,251,8.584,2924
204,same,1,284,239,8.174,2924
205,phenomena,1,283,192,6.566,2924
206,david,1,283,87,2.975,2924
207,now,1,282,227,7.763,2924
208,superego,1,282,125,4.275,2924
209,adult,1,282,182,6.224,2924
210,gender,1,281,80,2.736,2924
211,subject,1,280,225,7.695,2924
212,various,1,280,253,8.653,2924
213,since,1,279,236,8.071,2924
214,make,1,278,254,8.687,2924
215,play,1,276,152,5.198,2924
216,loss,1,275,156,5.335,2924
217,women,1,274,120,4.104,2924
218,possible,1,274,248,8.482,2924
219,changes,1,273,164,5.609,2924
220,attention,1,272,235,8.037,2924
221,panel,1,272,150,5.13,2924
222,influence,1,271,213,7.285,2924
223,found,1,271,225,7.695,2924
224,knowledge,1,271,202,6.908,2924
225,joseph,1,271,75,2.565,2924
226,memory,1,267,131,4.48,2924
227,functions,1,265,187,6.395,2924
228,columbia,1,265,141,4.822,2924
229,before,1,264,233,7.969,2924
230,contributions,1,264,185,6.327,2924
231,importance,1,264,222,7.592,2924
232,words,1,263,147,5.027,2924
233,meeting,1,262,229,7.832,2924
234,yet,1,261,235,8.037,2924
235,factors,1,261,193,6.601,2924
236,chicago,1,261,180,6.156,2924
237,another,1,260,222,7.592,2924
238,special,1,258,204,6.977,2924
239,organization,1,258,148,5.062,2924
240,field,1,256,205,7.011,2924
241,man,1,256,155,5.301,2924
242,including,1,255,229,7.832,2924
243,fax,1,255,249,8.516,2924
244,arnold,1,254,74,2.531,2924
245,especially,1,252,223,7.627,2924
246,significant,1,250,218,7.456,2924
247,observations,1,250,169,5.78,2924
248,faculty,1,250,200,6.84,2924
249,fact,1,249,214,7.319,2924
250,disorder,1,249,97,3.317,2924
