timestamp,journal_id,probe_year,endpoint,params_json,status_code,n_records,raw_path,error
2026-05-29T12:47:14,psychoanalytic_psychology,1984,https://api.pep-web.org/v2/Database/Search/,"{""facetquery"": ""art_id:PPSY.* AND year:1984"", ""formatrequested"": ""JSON"", ""abstract"": ""true"", ""limit"": ""20"", ""offset"": ""0"", ""synonyms"": ""false""}",200,20,data\raw_pep_metadata\psychoanalytic_psychology_probe\psychoanalytic_psychology_PPSY_1984.json,
2026-05-29T12:47:19,psychoanalytic_psychology,1995,https://api.pep-web.org/v2/Database/Search/,"{""facetquery"": ""art_id:PPSY.* AND year:1995"", ""formatrequested"": ""JSON"", ""abstract"": ""true"", ""limit"": ""20"", ""offset"": ""0"", ""synonyms"": ""false""}",200,20,data\raw_pep_metadata\psychoanalytic_psychology_probe\psychoanalytic_psychology_PPSY_1995.json,
2026-05-29T12:47:24,psychoanalytic_psychology,2005,https://api.pep-web.org/v2/Database/Search/,"{""facetquery"": ""art_id:PPSY.* AND year:2005"", ""formatrequested"": ""JSON"", ""abstract"": ""true"", ""limit"": ""20"", ""offset"": ""0"", ""synonyms"": ""false""}",200,20,data\raw_pep_metadata\psychoanalytic_psychology_probe\psychoanalytic_psychology_PPSY_2005.json,
2026-05-29T12:47:30,psychoanalytic_psychology,2015,https://api.pep-web.org/v2/Database/Search/,"{""facetquery"": ""art_id:PPSY.* AND year:2015"", ""formatrequested"": ""JSON"", ""abstract"": ""true"", ""limit"": ""20"", ""offset"": ""0"", ""synonyms"": ""false""}",200,20,data\raw_pep_metadata\psychoanalytic_psychology_probe\psychoanalytic_psychology_PPSY_2015.json,
2026-05-29T12:47:35,psychoanalytic_psychology,2024,https://api.pep-web.org/v2/Database/Search/,"{""facetquery"": ""art_id:PPSY.* AND year:2024"", ""formatrequested"": ""JSON"", ""abstract"": ""true"", ""limit"": ""20"", ""offset"": ""0"", ""synonyms"": ""false""}",200,20,data\raw_pep_metadata\psychoanalytic_psychology_probe\psychoanalytic_psychology_PPSY_2024.json,
