rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base
185,parents,1,80,34,3.908,870
186,primary,1,80,44,5.057,870
187,thoughts,1,80,47,5.402,870
188,describe,1,80,68,7.816,870
189,psychotherapist,1,80,53,6.092,870
190,richard,1,80,25,2.874,870
191,dementia,1,80,13,1.494,870
192,observation,1,79,27,3.103,870
193,capacity,1,79,63,7.241,870
194,now,1,79,59,6.782,870
195,particularly,1,79,74,8.506,870
196,unit,1,79,44,5.057,870
197,order,1,78,72,8.276,870
198,understand,1,78,69,7.931,870
199,national,1,78,61,7.011,870
200,good,1,77,50,5.747,870
201,risk,1,77,46,5.287,870
202,clinic,1,76,55,6.322,870
203,towards,1,76,50,5.747,870
204,provide,1,76,71,8.161,870
205,intervention,1,76,44,5.057,870
206,state,1,76,53,6.092,870
207,aim,1,76,63,7.241,870
208,explore,1,76,71,8.161,870
209,art,1,76,23,2.644,870
210,dit,1,76,14,1.609,870
211,changes,1,74,57,6.552,870
212,found,1,74,65,7.471,870
213,pain,1,74,33,3.793,870
214,any,1,74,58,6.667,870
215,possible,1,73,67,7.701,870
216,publications,1,73,28,3.218,870
217,attention,1,73,64,7.356,870
218,themes,1,73,54,6.207,870
219,attempt,1,72,58,6.667,870
220,system,1,72,53,6.092,870
221,death,1,72,47,5.402,870
222,functioning,1,72,50,5.747,870
223,difficult,1,72,60,6.897,870
224,therapies,1,72,47,5.402,870
225,individuals,1,71,53,6.092,870
226,freud,1,71,49,5.632,870
227,following,1,71,59,6.782,870
228,settings,1,71,48,5.517,870
229,method,1,71,43,4.943,870
230,think,1,71,48,5.517,870
231,core,1,70,45,5.172,870
232,findings,1,70,58,6.667,870
233,support,1,70,50,5.747,870
234,knowledge,1,70,41,4.713,870
235,michael,1,70,23,2.644,870
236,account,1,69,65,7.471,870
237,behaviour,1,69,37,4.253,870
238,illustrate,1,69,66,7.586,870
239,function,1,69,50,5.747,870
240,current,1,69,56,6.437,870
241,specific,1,68,55,6.322,870
242,given,1,68,66,7.586,870
243,anne,1,68,21,2.414,870
244,jeremy,1,68,21,2.414,870
245,rather,1,67,60,6.897,870
246,identification,1,67,48,5.517,870
247,adult,1,67,50,5.747,870
248,exploration,1,67,44,5.057,870
249,others,1,67,60,6.897,870
250,ward,1,67,27,3.103,870
