timestamp,journal_id,probe_year,endpoint,params_json,status_code,n_records,raw_path,error
2026-05-29T22:56:12,psychoanalytic_dialogues,1993,https://api.pep-web.org/v2/Database/Search/,"{""facetquery"": ""art_id:PD.* AND year:1993"", ""formatrequested"": ""JSON"", ""abstract"": ""true"", ""limit"": ""500"", ""offset"": ""0"", ""synonyms"": ""false""}",200,47,data\raw_pep_metadata\psychoanalytic_dialogues\1993\psychoanalytic_dialogues_PD_1993_art_id_PD._AND_year_1993.json,
