journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,has_abstract,has_keywords,n_keywords,keywords_joined,keyword_source,art_kwds_count,source_file,harvest_file,harvest_year_from_filename
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0420A,IJP,1921,Persons in Dreams Disguised as Themselves,Ernest Jones,International Journal of Psychoanalysis ,2,,420-423,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0202A,IJP,1921,A New Point in the Symbolism of Flute Playing,Estelle Maude Cole,International Journal of Psychoanalysis ,2,,202-203,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0250A,IJP,1921,"Correction to Annual Report of 1920 (Vol. I, P. 370).",,International Journal of Psychoanalysis ,2,,250,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0430A,IJP,1921,Example of Displacement of Original Affect Upon Play,Mary K. Isham,International Journal of Psychoanalysis ,2,,430-431,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0432A,IJP,1921,Two Confinement Dreams of a Pregnant Woman,J. Marcinowski,International Journal of Psychoanalysis ,2,,432-434,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0427A,IJP,1921,Some Remarks on a Dream,Adolph Stern,International Journal of Psychoanalysis ,2,,427-429,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0080A,IJP,1921,The Science of Religion,Theodor Reik,International Journal of Psychoanalysis ,2,,80-83,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0204A,IJP,1921,Word-Play in Symptom-Formation,Douglas Bryan,International Journal of Psychoanalysis ,2,,204-205,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0101A,IJP,1921,Mythology,Theodor Reik,International Journal of Psychoanalysis ,2,,101-105,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0339A,IJP,1921,The Significance of Psychoanalysis in the History of Science,James S. Van Teslaar,International Journal of Psychoanalysis ,2,,339-353,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
