journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,has_abstract,has_keywords,n_keywords,keywords_joined,keyword_source,art_kwds_count,source_file
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0061A,PPTX,1987,Psychotherapy Training in Child Psychiatry,Tony Jaffa,Psychoanalytic Psychotherapy,3,1,61-65,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0092A,PPTX,1987,What Nursery School Teachers ask us about Psychoanalytic Consultations in preschools. Edited by Erna Furman. Emotions and Behaviour Monographs — Monograph No. 5.,Judith Trowell,Psychoanalytic Psychotherapy,3,1,92-93,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0027A,PPTX,1987,Basic Anxieties Affecting Psychiatric Staff and their Attitudes to Psychotic Patients,Irene Sinanoglou,Psychoanalytic Psychotherapy,3,1,27-37,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0089A,PPTX,1987,"Impasse and Interpretation. Therapeutic and anti-therapeutic factors in the psychoanalytic treatment of psychotic, borderline and neurotic patients. By Herbert Rosenfeld Tavistock Pp. vii & 324 £29.95 handback; £13.95 paperback",Richard Carvalho,Psychoanalytic Psychotherapy,3,1,89-91,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0053A,PPTX,1987,Change in the Group-Analytic Setting,Dennis G. Brown,Psychoanalytic Psychotherapy,3,1,53-60,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0011A,PPTX,1987,The Psychotherapeutic Treatment of a Psychotic Child with Marked Autistic Features,Laura Tremelloni Comelli,Psychoanalytic Psychotherapy,3,1,11-25,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0085A,PPTX,1987,Bloomsbury/Freud. The Letters of James and Alix Strachey Walter Kendrick Chatto Windus 1924-1925 Edited by Perry Meisel and Walter Kendrick. Chatto & Windus £14.,Ronald Britton,Psychoanalytic Psychotherapy,3,1,85-88,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0093A,PPTX,1987,Handbook of Psychotherapy for Anorexia Nervosa and Bulimia. Edited by Garner D. Garfïnkel E. Guilfordand Press. Pp. 592. £35.,Dana Birksted-Breen,Psychoanalytic Psychotherapy,3,1,93-95,,REV,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0001A,PPTX,1987,Suicide in Adolescence,Eglé Laufer,Psychoanalytic Psychotherapy,3,1,1-10,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
psychoanalytic_psychotherapy,Psychoanalytic Psychotherapy,,1987,PPTX.003.0067A,PPTX,1987,Some Problems in the Clinical Application of Attachment Theory,Victoria Hamilton,Psychoanalytic Psychotherapy,3,1,67-83,,ART,True,False,0,,,0,data\raw_pep_metadata\psychoanalytic_psychotherapy_probe\psychoanalytic_psychotherapy_nopep_1987_art_id_PPTX._AND_year_1987.json
